time(s)	cellId	rnti	lcid	packetSize
28.5557	2	24	3	33
28.5622	2	5	3	97
28.6043	2	1	3	429
28.7282	2	5	3	97
28.7333	2	1	3	429
28.8374	2	25	3	473
28.8623	2	1	3	429
28.8942	2	5	3	97
28.9252	2	17	3	195
28.96	2	30	3	58
28.9913	2	1	3	429
29.0602	2	5	3	97
29.0613	2	15	3	139
29.1127	2	22	3	309
29.1203	2	1	3	429
29.2262	2	5	3	97
29.2493	2	1	3	429
29.3237	2	24	3	33
29.3783	2	1	3	429
29.3922	2	5	3	97
29.4848	2	7	3	438
29.5073	2	1	3	429
29.5295	2	9	3	476
29.5582	2	5	3	97
29.6363	2	1	3	429
29.6403	2	15	3	139
29.6537	2	18	3	447
29.6779	2	27	3	228
29.6829	2	11	3	356
29.7242	2	5	3	97
29.7559	2	10	3	497
29.7653	2	1	3	429
29.7687	2	22	3	309
29.7731	2	6	3	247
29.8005	2	29	3	389
29.802	2	16	3	486
29.8902	2	5	3	97
29.8943	2	1	3	429
29.9832	2	4	3	186
30.0052	2	20	3	252
30.0233	2	1	3	429
30.0495	2	2	3	494
30.0562	2	5	3	97
30.0798	2	23	3	52
30.0917	2	24	3	33
30.1394	2	3	3	369
30.1523	2	1	3	429
30.2193	2	15	3	139
30.2222	2	5	3	97
30.2813	2	1	3	429
30.3882	2	5	3	97
30.4103	2	1	3	429
30.4247	2	22	3	309
30.5212	2	17	3	195
30.5393	2	1	3	429
30.5542	2	5	3	97
30.56	2	30	3	58
30.59	2	26	3	270
30.6683	2	1	3	429
30.6985	2	14	3	333
30.7202	2	5	3	97
30.7973	2	1	3	429
30.7983	2	15	3	139
30.8597	2	24	3	33
30.8782	2	13	3	286
30.8862	2	5	3	97
30.9263	2	1	3	429
30.9518	2	7	3	438
31.0522	2	5	3	97
31.0553	2	1	3	429
31.0807	2	22	3	309
31.1664	2	19	3	368
31.1843	2	1	3	429
31.2047	2	18	3	447
31.2182	2	5	3	97
31.2294	2	25	3	473
31.3133	2	1	3	429
31.3773	2	15	3	139
31.3803	2	8	3	81
31.3842	2	5	3	97
31.4423	2	1	3	429
31.5502	2	5	3	97
31.5713	2	1	3	429
31.6277	2	24	3	33
31.7003	2	1	3	429
31.7162	2	5	3	97
31.7367	2	22	3	309
31.7562	2	20	3	252
31.8293	2	1	3	429
31.8822	2	5	3	97
31.9563	2	15	3	139
31.9583	2	1	3	429
32.0094	2	3	3	369
32.0482	2	5	3	97
32.0873	2	1	3	429
32.1172	2	17	3	195
32.16	2	30	3	58
32.2142	2	5	3	97
32.2163	2	1	3	429
32.3768	2	23	3	52
32.3802	2	5	3	97
32.3927	2	22	3	309
32.3957	2	24	3	33
32.4188	2	7	3	438
32.4477	2	12	3	313
32.5353	2	15	3	139
32.5462	2	5	3	97
32.6028	2	21	3	476
32.7122	2	5	3	97
32.7557	2	18	3	447
32.76	2	16	3	486
32.8782	2	5	3	97
32.9652	2	4	3	186
33.0442	2	5	3	97
33.0487	2	22	3	309
33.1143	2	15	3	139
33.1637	2	24	3	33
33.2102	2	5	3	97
33.3559	2	27	3	228
33.3762	2	5	3	97
33.4715	2	14	3	333
33.5065	2	29	3	389
33.5072	2	20	3	252
33.5422	2	5	3	97
33.6214	2	25	3	473
33.623	2	26	3	270
33.6933	2	15	3	139
33.7047	2	22	3	309
33.7082	2	5	3	97
33.7132	2	17	3	195
33.76	2	30	3	58
33.7805	2	2	3	494
33.8742	2	5	3	97
33.8794	2	3	3	369
33.8858	2	7	3	438
33.9317	2	24	3	33
33.9784	2	19	3	368
33.9829	2	10	3	497
33.9931	2	6	3	247
34.0402	2	5	3	97
34.2062	2	5	3	97
34.2203	2	8	3	81
34.2723	2	15	3	139
34.3067	2	18	3	447
34.3607	2	22	3	309
34.3722	2	5	3	97
34.4205	2	9	3	476
34.5382	2	5	3	97
34.6019	2	11	3	356
34.6738	2	23	3	52
34.6997	2	24	3	33
34.7042	2	5	3	97
34.7072	2	13	3	286
34.8513	2	15	3	139
34.8702	2	5	3	97
35.0167	2	22	3	309
35.0362	2	5	3	97
35.2022	2	5	3	97
35.2582	2	20	3	252
35.3092	2	17	3	195
35.3528	2	7	3	438
35.36	2	30	3	58
35.3682	2	5	3	97
35.4303	2	15	3	139
35.4677	2	24	3	33
35.5342	2	5	3	97
35.6727	2	22	3	309
35.7002	2	5	3	97
35.718	2	16	3	486
35.7494	2	3	3	369
35.8577	2	18	3	447
35.8662	2	5	3	97
35.9472	2	4	3	186
36.0093	2	15	3	139
36.0134	2	25	3	473
36.0322	2	5	3	97
36.1982	2	5	3	97
36.2357	2	24	3	33
36.2445	2	14	3	333
36.3287	2	22	3	309
36.3642	2	5	3	97
36.4887	2	12	3	313
36.5302	2	5	3	97
36.5883	2	15	3	139
36.656	2	26	3	270
36.6962	2	5	3	97
36.7904	2	19	3	368
36.8198	2	7	3	438
36.8622	2	5	3	97
36.9052	2	17	3	195
36.96	2	30	3	58
36.9708	2	23	3	52
36.9847	2	22	3	309
37.0037	2	24	3	33
37.0092	2	20	3	252
37.0282	2	5	3	97
37.0339	2	27	3	228
37.0603	2	8	3	81
37.1673	2	15	3	139
37.1942	2	5	3	97
37.2125	2	29	3	389
37.2338	2	21	3	476
37.3602	2	5	3	97
37.4087	2	18	3	447
37.5115	2	2	3	494
37.5262	2	5	3	97
37.6194	2	3	3	369
37.6407	2	22	3	309
37.6922	2	5	3	97
37.7463	2	15	3	139
37.7717	2	24	3	33
37.8582	2	5	3	97
38.0242	2	5	3	97
38.1902	2	5	3	97
38.2099	2	10	3	497
38.2131	2	6	3	247
38.2868	2	7	3	438
38.2967	2	22	3	309
38.3253	2	15	3	139
38.3562	2	5	3	97
38.4054	2	25	3	473
38.5012	2	17	3	195
38.5222	2	5	3	97
38.5362	2	13	3	286
38.5397	2	24	3	33
38.56	2	30	3	58
38.676	2	16	3	486
38.6882	2	5	3	97
38.7602	2	20	3	252
38.8542	2	5	3	97
38.9043	2	15	3	139
38.9292	2	4	3	186
38.9527	2	22	3	309
38.9597	2	18	3	447
39.0175	2	14	3	333
39.0202	2	5	3	97
39.1862	2	5	3	97
39.2678	2	23	3	52
39.3077	2	24	3	33
39.3115	2	9	3	476
39.3522	2	5	3	97
39.4833	2	15	3	139
39.4894	2	3	3	369
39.5182	2	5	3	97
39.5209	2	11	3	356
39.6024	2	19	3	368
39.6087	2	22	3	309
39.6842	2	5	3	97
39.689	2	26	3	270
39.7538	2	7	3	438
39.8502	2	5	3	97
39.9003	2	8	3	81
40.0162	2	5	3	97
40.0623	2	15	3	139
40.0757	2	24	3	33
40.0972	2	17	3	195
40.16	2	30	3	58
40.1822	2	5	3	97
40.2647	2	22	3	309
40.3482	2	5	3	97
40.5107	2	18	3	447
40.5112	2	20	3	252
40.5142	2	5	3	97
40.5297	2	12	3	313
40.6413	2	15	3	139
40.6802	2	5	3	97
40.7119	2	27	3	228
40.7974	2	25	3	473
40.8437	2	24	3	33
40.8462	2	5	3	97
40.9185	2	29	3	389
40.9207	2	22	3	309
41.0122	2	5	3	97
41.1782	2	5	3	97
41.2203	2	15	3	139
41.2208	2	7	3	438
41.2425	2	2	3	494
41.3442	2	5	3	97
41.3594	2	3	3	369
41.5648	2	23	3	52
41.5767	2	22	3	309
41.6117	2	24	3	33
41.634	2	16	3	486
41.6932	2	17	3	195
41.76	2	30	3	58
41.7905	2	14	3	333
41.7993	2	15	3	139
41.8648	2	21	3	476
41.9112	2	4	3	186
42.0617	2	18	3	447
42.2327	2	22	3	309
42.2622	2	20	3	252
42.3652	2	13	3	286
42.3783	2	15	3	139
42.3797	2	24	3	33
42.4144	2	19	3	368
42.4331	2	6	3	247
42.4369	2	10	3	497
42.6878	2	7	3	438
42.722	2	26	3	270
42.7403	2	8	3	81
42.8887	2	22	3	309
42.9573	2	15	3	139
43.1477	2	24	3	33
43.1894	2	25	3	473
43.2294	2	3	3	369
43.2892	2	17	3	195
43.36	2	30	3	58
43.5363	2	15	3	139
43.5447	2	22	3	309
43.6127	2	18	3	447
43.8618	2	23	3	52
43.9157	2	24	3	33
44.0132	2	20	3	252
44.1153	2	15	3	139
44.1548	2	7	3	438
44.2007	2	22	3	309
44.2025	2	9	3	476
44.3899	2	27	3	228
44.4399	2	11	3	356
44.5635	2	14	3	333
44.5707	2	12	3	313
44.592	2	16	3	486
44.6245	2	29	3	389
44.6837	2	24	3	33
44.6943	2	15	3	139
44.8567	2	22	3	309
44.8852	2	17	3	195
44.8932	2	4	3	186
44.96	2	30	3	58
44.9735	2	2	3	494
45.0994	2	3	3	369
45.1637	2	18	3	447
45.2264	2	19	3	368
45.2733	2	15	3	139
45.4517	2	24	3	33
45.5127	2	22	3	309
45.5803	2	8	3	81
45.5814	2	25	3	473
45.6218	2	7	3	438
45.755	2	26	3	270
45.7642	2	20	3	252
45.8523	2	15	3	139
46.1588	2	23	3	52
46.1687	2	22	3	309
46.1942	2	13	3	286
46.2197	2	24	3	33
46.4313	2	15	3	139
46.4812	2	17	3	195
46.4958	2	21	3	476
46.56	2	30	3	58
46.6531	2	6	3	247
46.6639	2	10	3	497
46.7147	2	18	3	447
46.8247	2	22	3	309
46.9694	2	3	3	369
46.9877	2	24	3	33
47.0103	2	15	3	139
47.0888	2	7	3	438
47.3365	2	14	3	333
47.4807	2	22	3	309
47.5152	2	20	3	252
47.55	2	16	3	486
47.5893	2	15	3	139
47.7557	2	24	3	33
47.8752	2	4	3	186
47.9734	2	25	3	473
48.0384	2	19	3	368
48.0679	2	27	3	228
48.0772	2	17	3	195
48.1367	2	22	3	309
48.16	2	30	3	58
48.1683	2	15	3	139
48.2657	2	18	3	447
48.3305	2	29	3	389
48.4203	2	8	3	81
48.4558	2	23	3	52
48.5237	2	24	3	33
48.5558	2	7	3	438
48.6117	2	12	3	313
48.7045	2	2	3	494
48.7473	2	15	3	139
48.788	2	26	3	270
48.7927	2	22	3	309
48.8394	2	3	3	369
49.0935	2	9	3	476
49.2662	2	20	3	252
49.2917	2	24	3	33
49.3263	2	15	3	139
49.3589	2	11	3	356
49.4487	2	22	3	309
49.6732	2	17	3	195
49.76	2	30	3	58
49.8167	2	18	3	447
49.9053	2	15	3	139
50.0228	2	7	3	438
50.0232	2	13	3	286
50.0597	2	24	3	33
50.1047	2	22	3	309
50.1095	2	14	3	333
50.3654	2	25	3	473
50.4843	2	15	3	139
50.508	2	16	3	486
50.7094	2	3	3	369
50.7528	2	23	3	52
50.7607	2	22	3	309
50.8277	2	24	3	33
50.8504	2	19	3	368
50.8572	2	4	3	186
50.8731	2	6	3	247
50.8909	2	10	3	497
51.0172	2	20	3	252
51.0633	2	15	3	139
51.1268	2	21	3	476
51.2603	2	8	3	81
51.2692	2	17	3	195
51.36	2	30	3	58
51.3677	2	18	3	447
51.4167	2	22	3	309
51.4898	2	7	3	438
51.5957	2	24	3	33
51.6423	2	15	3	139
51.7459	2	27	3	228
51.821	2	26	3	270
52.0365	2	29	3	389
52.0727	2	22	3	309
52.2213	2	15	3	139
52.3637	2	24	3	33
52.4355	2	2	3	494
52.5794	2	3	3	369
52.6527	2	12	3	313
52.7287	2	22	3	309
52.7574	2	25	3	473
52.7682	2	20	3	252
52.8003	2	15	3	139
52.8652	2	17	3	195
52.8825	2	14	3	333
52.9187	2	18	3	447
52.9568	2	7	3	438
52.96	2	30	3	58
53.0498	2	23	3	52
53.1317	2	24	3	33
53.3793	2	15	3	139
53.3847	2	22	3	309
53.466	2	16	3	486
53.6624	2	19	3	368
53.8392	2	4	3	186
53.8522	2	13	3	286
53.8997	2	24	3	33
53.9583	2	15	3	139
53.9845	2	9	3	476
54.0407	2	22	3	309
54.1003	2	8	3	81
54.2779	2	11	3	356
54.4238	2	7	3	438
54.4494	2	3	3	369
54.4612	2	17	3	195
54.4697	2	18	3	447
54.5192	2	20	3	252
54.5373	2	15	3	139
54.56	2	30	3	58
54.6677	2	24	3	33
54.6967	2	22	3	309
54.854	2	26	3	270
55.0931	2	6	3	247
55.1163	2	15	3	139
55.1179	2	10	3	497
55.1494	2	25	3	473
55.3468	2	23	3	52
55.3527	2	22	3	309
55.4239	2	27	3	228
55.4357	2	24	3	33
55.6555	2	14	3	333
55.6953	2	15	3	139
55.7425	2	29	3	389
55.7578	2	21	3	476
55.8908	2	7	3	438
56.0087	2	22	3	309
56.0207	2	18	3	447
56.0572	2	17	3	195
56.16	2	30	3	58
56.1665	2	2	3	494
56.2037	2	24	3	33
56.2702	2	20	3	252
56.2743	2	15	3	139
56.3194	2	3	3	369
56.424	2	16	3	486
56.4744	2	19	3	368
56.6647	2	22	3	309
56.6937	2	12	3	313
56.8212	2	4	3	186
56.8533	2	15	3	139
56.9403	2	8	3	81
56.9717	2	24	3	33
57.3207	2	22	3	309
57.3578	2	7	3	438
57.4323	2	15	3	139
57.5414	2	25	3	473
57.5717	2	18	3	447
57.6438	2	23	3	52
57.6532	2	17	3	195
57.6812	2	13	3	286
57.7397	2	24	3	33
57.76	2	30	3	58
57.887	2	26	3	270
57.9767	2	22	3	309
58.0113	2	15	3	139
58.0212	2	20	3	252
58.1894	2	3	3	369
58.4285	2	14	3	333
58.5077	2	24	3	33
58.5903	2	15	3	139
58.6327	2	22	3	309
58.8248	2	7	3	438
58.8755	2	9	3	476
59.1019	2	27	3	228
59.1227	2	18	3	447
59.1693	2	15	3	139
59.1969	2	11	3	356
59.2492	2	17	3	195
59.2757	2	24	3	33
59.2864	2	19	3	368
59.2887	2	22	3	309
59.3131	2	6	3	247
59.3449	2	10	3	497
59.36	2	30	3	58
59.382	2	16	3	486
59.4485	2	29	3	389
59.7483	2	15	3	139
59.7722	2	20	3	252
59.7803	2	8	3	81
59.8032	2	4	3	186
59.8975	2	2	3	494
59.9334	2	25	3	473
59.9408	2	23	3	52
59.9447	2	22	3	309
