Time	direction	frame	subF	slot	1stSym	nSymbol	cellId	bwpId	streamId	rnti	tbSize	mcs	rv	SINR(dB)	corrupt	TBler
0.0599286	UL	5	9	0	1	12	1	0	0	15	52	12	0	44.0931	0	0
0.0599286	UL	5	9	0	1	12	1	0	0	15	52	12	0	44.0931	0	0
0.0659286	UL	6	5	0	1	12	1	0	0	15	135	12	0	39.8901	0	0
0.0659286	UL	6	5	0	1	12	1	0	0	15	135	12	0	39.8901	0	0
0.0679286	UL	6	7	0	1	12	1	0	0	12	52	12	0	44.694	0	0
0.0679286	UL	6	7	0	1	12	1	0	0	12	52	12	0	44.694	0	0
0.0739286	UL	7	3	0	1	12	1	0	0	12	135	12	0	39.9606	0	0
0.0739286	UL	7	3	0	1	12	1	0	0	12	135	12	0	39.9606	0	0
0.0749286	UL	7	4	0	1	12	1	0	0	12	135	12	0	39.9606	0	0
0.0749286	UL	7	4	0	1	12	1	0	0	12	135	12	0	39.9606	0	0
0.0759286	UL	7	5	0	1	12	1	0	0	12	52	12	0	44.694	0	0
0.0759286	UL	7	5	0	1	12	1	0	0	12	52	12	0	44.694	0	0
0.0799286	UL	7	9	0	1	12	1	0	0	12	135	12	0	39.9606	0	0
0.0809286	UL	8	0	0	1	12	1	0	0	12	52	12	0	44.694	0	0
0.0819286	UL	8	1	0	1	12	1	0	0	25	52	12	0	39.9703	0	0
0.0819286	UL	8	1	0	1	12	1	0	0	25	52	12	0	39.9703	0	0
0.0879286	UL	8	7	0	1	12	1	0	0	24	52	12	0	23.8294	0	0
0.0879286	UL	8	7	0	1	12	1	0	0	24	52	12	0	23.8294	0	0
0.0879286	UL	8	7	0	1	12	1	0	0	25	80	12	0	38.1936	0	0
0.0879286	UL	8	7	0	1	12	1	0	0	25	80	12	0	38.1936	0	0
0.0889286	UL	8	8	0	1	12	1	0	0	8	52	12	0	47.6738	0	0
0.0889286	UL	8	8	0	1	12	1	0	0	8	52	12	0	47.6738	0	0
0.0889286	UL	8	8	0	1	12	1	0	0	25	80	12	0	38.1936	0	0
0.0889286	UL	8	8	0	1	12	1	0	0	25	80	12	0	38.1936	0	0
0.0899286	UL	8	9	0	1	12	1	0	0	25	135	12	0	35.9814	0	0
0.0899286	UL	8	9	0	1	12	1	0	0	25	135	12	0	35.9814	0	0
0.0909286	UL	9	0	0	1	12	1	0	0	25	135	12	0	35.9814	0	0
0.0909286	UL	9	0	0	1	12	1	0	0	25	135	12	0	35.9814	0	0
0.0919286	UL	9	1	0	1	12	1	0	0	25	135	12	0	35.9814	0	0
0.0919286	UL	9	1	0	1	12	1	0	0	25	135	12	0	35.9814	0	0
0.0929286	UL	9	2	0	1	12	1	0	0	7	52	12	0	52.9418	0	0
0.0929286	UL	9	2	0	1	12	1	0	0	7	52	12	0	52.9418	0	0
0.0929286	UL	9	2	0	1	12	1	0	0	25	52	12	0	40.0528	0	0
0.0939286	UL	9	3	0	1	12	1	0	0	25	135	12	0	35.9814	0	0
0.0949286	UL	9	4	0	1	12	1	0	0	8	80	12	0	45.4785	0	0
0.0949286	UL	9	4	0	1	12	1	0	0	8	80	12	0	45.4785	0	0
0.0949286	UL	9	4	0	1	12	1	0	0	25	52	12	0	39.9023	0	0
0.0959286	UL	9	5	0	1	12	1	0	0	25	135	12	0	35.9814	0	0
0.0969286	UL	9	6	0	1	12	1	0	0	28	52	12	0	46.6017	0	0
0.0969286	UL	9	6	0	1	12	1	0	0	28	52	12	0	46.6017	0	0
0.0969286	UL	9	6	0	1	12	1	0	0	25	80	12	0	38.2384	0	0
0.0989286	UL	9	8	0	1	12	1	0	0	7	135	12	0	50.2491	0	0
0.0989286	UL	9	8	0	1	12	1	0	0	7	135	12	0	50.2491	0	0
0.0999286	UL	9	9	0	1	12	1	0	0	7	135	12	0	50.2491	0	0
0.0999286	UL	9	9	0	1	12	1	0	0	7	135	12	0	50.2491	0	0
0.100929	UL	10	0	0	1	12	1	0	0	7	135	12	0	50.2491	0	0
0.100929	UL	10	0	0	1	12	1	0	0	7	135	12	0	50.2491	0	0
0.101929	UL	10	1	0	1	12	1	0	0	7	135	12	0	50.2491	0	0
0.101929	UL	10	1	0	1	12	1	0	0	7	135	12	0	50.2491	0	0
0.102929	UL	10	2	0	1	12	1	0	0	28	80	12	0	44.6382	0	0
0.102929	UL	10	2	0	1	12	1	0	0	28	80	12	0	44.6382	0	0
0.102929	UL	10	2	0	1	12	1	0	0	7	52	12	0	52.9418	0	0
0.103929	UL	10	3	0	1	12	1	0	0	28	135	12	0	42.0487	0	0
0.103929	UL	10	3	0	1	12	1	0	0	28	135	12	0	42.0487	0	0
0.104929	UL	10	4	0	1	12	1	0	0	7	135	12	0	50.2491	0	0
0.105929	UL	10	5	0	1	12	1	0	0	7	135	12	0	50.2491	0	0
0.106929	UL	10	6	0	1	12	1	0	0	28	80	12	0	44.6382	0	0
0.106929	UL	10	6	0	1	12	1	0	0	28	80	12	0	44.6382	0	0
0.106929	UL	10	6	0	1	12	1	0	0	7	52	12	0	52.9418	0	0
0.107929	UL	10	7	0	1	12	1	0	0	28	135	12	0	42.0487	0	0
0.107929	UL	10	7	0	1	12	1	0	0	28	135	12	0	42.0487	0	0
0.108929	UL	10	8	0	1	12	1	0	0	30	52	12	0	61.6129	0	0
0.108929	UL	10	8	0	1	12	1	0	0	30	52	12	0	61.6129	0	0
0.108929	UL	10	8	0	1	12	1	0	0	28	80	12	0	44.6382	0	0
0.109929	UL	10	9	0	1	12	1	0	0	28	135	12	0	42.0487	0	0
0.110929	UL	11	0	0	1	12	1	0	0	29	52	12	0	67.3542	0	0
0.110929	UL	11	0	0	1	12	1	0	0	29	52	12	0	67.3542	0	0
0.111929	UL	11	1	0	1	12	1	0	0	4	52	12	0	57.3277	0	0
0.111929	UL	11	1	0	1	12	1	0	0	4	52	12	0	57.3277	0	0
0.112929	UL	11	2	0	1	12	1	0	0	28	52	12	0	45.4045	0	0
0.114929	UL	11	4	0	1	12	1	0	0	10	52	12	0	54.5257	0	0
0.114929	UL	11	4	0	1	12	1	0	0	10	52	12	0	54.5257	0	0
0.114929	UL	11	4	0	1	12	1	0	0	30	52	12	0	61.6129	0	0
0.114929	UL	11	4	0	1	12	1	0	0	30	52	12	0	61.6129	0	0
0.116929	UL	11	6	0	1	12	1	0	0	11	52	12	0	52.5143	0	0
0.116929	UL	11	6	0	1	12	1	0	0	11	52	12	0	52.5143	0	0
0.116929	UL	11	6	0	1	12	1	0	0	29	80	12	0	65.0898	0	0
0.116929	UL	11	6	0	1	12	1	0	0	29	80	12	0	65.0898	0	0
0.117929	UL	11	7	0	1	12	1	0	0	4	135	12	0	52.9917	0	0
0.117929	UL	11	7	0	1	12	1	0	0	4	135	12	0	52.9917	0	0
0.118929	UL	11	8	0	1	12	1	0	0	29	24	12	0	69.5838	0	0
0.118929	UL	11	8	0	1	12	1	0	0	29	24	12	0	69.5838	0	0
0.118929	UL	11	8	0	1	12	1	0	0	4	107	12	0	54.0787	0	0
0.118929	UL	11	8	0	1	12	1	0	0	4	107	12	0	54.0787	0	0
0.119929	UL	11	9	0	1	12	1	0	0	15	52	12	0	44.0931	0	0
0.119929	UL	11	9	0	1	12	1	0	0	15	52	12	0	44.0931	0	0
0.119929	UL	11	9	0	1	12	1	0	0	29	80	12	0	65.0898	0	0
0.119929	UL	11	9	0	1	12	1	0	0	29	80	12	0	65.0898	0	0
0.120929	UL	12	0	0	1	12	1	0	0	10	135	12	0	50.9232	0	0
0.120929	UL	12	0	0	1	12	1	0	0	10	135	12	0	50.9232	0	0
0.121929	UL	12	1	0	1	12	1	0	0	10	135	12	0	50.9232	0	0
0.121929	UL	12	1	0	1	12	1	0	0	10	135	12	0	50.9232	0	0
0.122929	UL	12	2	0	1	12	1	0	0	11	135	12	0	46.4189	0	0
0.122929	UL	12	2	0	1	12	1	0	0	11	135	12	0	46.4189	0	0
0.123929	UL	12	3	0	1	12	1	0	0	11	135	12	0	46.4189	0	0
0.123929	UL	12	3	0	1	12	1	0	0	11	135	12	0	46.4189	0	0
0.124929	UL	12	4	0	1	12	1	0	0	11	135	12	0	46.4189	0	0
0.124929	UL	12	4	0	1	12	1	0	0	11	135	12	0	46.4189	0	0
0.125929	UL	12	5	0	1	12	1	0	0	15	135	12	0	39.8901	0	0
0.125929	UL	12	5	0	1	12	1	0	0	15	135	12	0	39.8901	0	0
0.126929	UL	12	6	0	1	12	1	0	0	10	107	12	0	51.5468	0	0
0.126929	UL	12	6	0	1	12	1	0	0	10	107	12	0	51.5468	0	0
0.126929	UL	12	6	0	1	12	1	0	0	11	24	12	0	56.2322	0	0
0.127929	UL	12	7	0	1	12	1	0	0	12	52	12	0	44.694	0	0
0.127929	UL	12	7	0	1	12	1	0	0	12	52	12	0	44.694	0	0
0.127929	UL	12	7	0	1	12	1	0	0	10	80	12	0	52.4501	0	0
0.127929	UL	12	7	0	1	12	1	0	0	10	80	12	0	52.4501	0	0
0.128929	UL	12	8	0	1	12	1	0	0	11	135	12	0	46.4189	0	0
0.129929	UL	12	9	0	1	12	1	0	0	10	24	12	0	56.5142	0	0
0.129929	UL	12	9	0	1	12	1	0	0	10	24	12	0	56.5142	0	0
0.129929	UL	12	9	0	1	12	1	0	0	11	107	12	0	48.086	0	0
0.130929	UL	13	0	0	1	12	1	0	0	10	135	12	0	50.9232	0	0
0.130929	UL	13	0	0	1	12	1	0	0	10	135	12	0	50.9232	0	0
0.131929	UL	13	1	0	1	12	1	0	0	9	52	12	0	42.7261	0	0
0.131929	UL	13	1	0	1	12	1	0	0	9	52	12	0	42.7261	0	0
0.131929	UL	13	1	0	1	12	1	0	0	10	80	12	0	53.7183	0	0
0.132929	UL	13	2	0	1	12	1	0	0	10	135	12	0	50.9232	0	0
0.133929	UL	13	3	0	1	12	1	0	0	12	135	12	0	39.9606	0	0
0.133929	UL	13	3	0	1	12	1	0	0	12	135	12	0	39.9606	0	0
0.134929	UL	13	4	0	1	12	1	0	0	12	135	12	0	39.9606	0	0
0.134929	UL	13	4	0	1	12	1	0	0	12	135	12	0	39.9606	0	0
0.135929	UL	13	5	0	1	12	1	0	0	5	24	12	0	48.7471	0	0
0.135929	UL	13	5	0	1	12	1	0	0	5	24	12	0	48.7471	0	0
0.135929	UL	13	5	0	1	12	1	0	0	10	52	12	0	54.5257	0	0
0.135929	UL	13	5	0	1	12	1	0	0	12	52	12	0	44.694	0	0
0.135929	UL	13	5	0	1	12	1	0	0	12	52	12	0	44.694	0	0
0.136929	UL	13	6	0	1	12	1	0	0	18	52	12	0	67.8665	0	0
0.136929	UL	13	6	0	1	12	1	0	0	18	52	12	0	67.8665	0	0
0.136929	UL	13	6	0	1	12	1	0	0	4	24	12	0	59.9696	0	0
0.136929	UL	13	6	0	1	12	1	0	0	5	52	12	0	46.807	0	0
0.136929	UL	13	6	0	1	12	1	0	0	5	52	12	0	46.807	0	0
0.137929	UL	13	7	0	1	12	1	0	0	9	135	12	0	38.4584	0	0
0.137929	UL	13	7	0	1	12	1	0	0	9	135	12	0	38.4584	0	0
0.138929	UL	13	8	0	1	12	1	0	0	9	135	12	0	38.4584	0	0
0.138929	UL	13	8	0	1	12	1	0	0	9	135	12	0	38.4584	0	0
0.139929	UL	13	9	0	1	12	1	0	0	12	135	12	0	39.9606	0	0
0.140929	UL	14	0	0	1	12	1	0	0	9	80	12	0	41.0389	0	0
0.140929	UL	14	0	0	1	12	1	0	0	9	80	12	0	41.0389	0	0
0.140929	UL	14	0	0	1	12	1	0	0	12	52	12	0	44.694	0	0
0.141929	UL	14	1	0	1	12	1	0	0	25	52	12	0	39.9023	0	0
0.141929	UL	14	1	0	1	12	1	0	0	25	52	12	0	39.9023	0	0
0.141929	UL	14	1	0	1	12	1	0	0	9	80	12	0	40.4734	0	0
0.141929	UL	14	1	0	1	12	1	0	0	9	80	12	0	40.4734	0	0
0.142929	UL	14	2	0	1	12	1	0	0	9	135	12	0	38.4584	0	0
0.142929	UL	14	2	0	1	12	1	0	0	9	135	12	0	38.4584	0	0
0.143929	UL	14	3	0	1	12	1	0	0	9	135	12	0	38.4584	0	0
0.144929	UL	14	4	0	1	12	1	0	0	9	135	12	0	38.4584	0	0
0.145929	UL	14	5	0	1	12	1	0	0	5	24	12	0	48.7471	0	0
0.145929	UL	14	5	0	1	12	1	0	0	5	24	12	0	48.7471	0	0
0.145929	UL	14	5	0	1	12	1	0	0	9	107	12	0	39.3388	0	0
0.146929	UL	14	6	0	1	12	1	0	0	9	135	12	0	38.4584	0	0
0.147929	UL	14	7	0	1	12	1	0	0	25	135	12	0	35.9814	0	0
0.147929	UL	14	7	0	1	12	1	0	0	25	135	12	0	35.9814	0	0
0.148929	UL	14	8	0	1	12	1	0	0	25	135	12	0	35.9814	0	0
0.148929	UL	14	8	0	1	12	1	0	0	25	135	12	0	35.9814	0	0
0.149929	UL	14	9	0	1	12	1	0	0	25	135	12	0	35.9814	0	0
0.149929	UL	14	9	0	1	12	1	0	0	25	135	12	0	35.9814	0	0
0.150929	UL	15	0	0	1	12	1	0	0	25	135	12	0	35.9814	0	0
0.150929	UL	15	0	0	1	12	1	0	0	25	135	12	0	35.9814	0	0
0.151929	UL	15	1	0	1	12	1	0	0	24	24	12	0	26.6461	0	0
0.151929	UL	15	1	0	1	12	1	0	0	24	24	12	0	26.6461	0	0
0.151929	UL	15	1	0	1	12	1	0	0	8	52	12	0	47.6738	0	0
0.151929	UL	15	1	0	1	12	1	0	0	8	52	12	0	47.6738	0	0
0.151929	UL	15	1	0	1	12	1	0	0	25	52	12	0	39.9023	0	0
0.152929	UL	15	2	0	1	12	1	0	0	7	52	12	0	54.231	0	0
0.152929	UL	15	2	0	1	12	1	0	0	7	52	12	0	54.231	0	0
0.152929	UL	15	2	0	1	12	1	0	0	9	24	12	0	44.7598	0	0
0.152929	UL	15	2	0	1	12	1	0	0	24	52	12	0	23.4292	0	0
0.152929	UL	15	2	0	1	12	1	0	0	24	52	12	0	23.4292	0	0
0.153929	UL	15	3	0	1	12	1	0	0	25	135	12	0	35.9814	0	0
0.154929	UL	15	4	0	1	12	1	0	0	25	135	12	0	35.9814	0	0
0.155929	UL	15	5	0	1	12	1	0	0	5	24	12	0	49.8509	0	0
0.155929	UL	15	5	0	1	12	1	0	0	5	24	12	0	49.8509	0	0
0.155929	UL	15	5	0	1	12	1	0	0	25	107	12	0	36.9808	0	0
0.156929	UL	15	6	0	1	12	1	0	0	2	24	12	0	29.4892	0	0
0.156929	UL	15	6	0	1	12	1	0	0	2	24	12	0	29.4892	0	0
0.156929	UL	15	6	0	1	12	1	0	0	28	52	12	0	46.6017	0	0
0.156929	UL	15	6	0	1	12	1	0	0	28	52	12	0	46.6017	0	0
0.156929	UL	15	6	0	1	12	1	0	0	5	52	12	0	46.807	0	0
0.156929	UL	15	6	0	1	12	1	0	0	5	52	12	0	46.807	0	0
0.157929	UL	15	7	0	1	12	1	0	0	8	80	12	0	45.4785	0	0
0.157929	UL	15	7	0	1	12	1	0	0	8	80	12	0	45.4785	0	0
0.157929	UL	15	7	0	1	12	1	0	0	24	52	12	0	23.4292	0	0
0.158929	UL	15	8	0	1	12	1	0	0	7	135	12	0	50.2491	0	0
0.158929	UL	15	8	0	1	12	1	0	0	7	135	12	0	50.2491	0	0
0.159929	UL	15	9	0	1	12	1	0	0	7	135	12	0	50.2491	0	0
0.159929	UL	15	9	0	1	12	1	0	0	7	135	12	0	50.2491	0	0
0.160929	UL	16	0	0	1	12	1	0	0	7	135	12	0	50.2491	0	0
0.160929	UL	16	0	0	1	12	1	0	0	7	135	12	0	50.2491	0	0
0.161929	UL	16	1	0	1	12	1	0	0	7	135	12	0	50.2491	0	0
0.161929	UL	16	1	0	1	12	1	0	0	7	135	12	0	50.2491	0	0
0.162929	UL	16	2	0	1	12	1	0	0	28	80	12	0	44.6382	0	0
0.162929	UL	16	2	0	1	12	1	0	0	28	80	12	0	44.6382	0	0
0.162929	UL	16	2	0	1	12	1	0	0	7	52	12	0	52.9418	0	0
0.163929	UL	16	3	0	1	12	1	0	0	28	135	12	0	42.0487	0	0
0.163929	UL	16	3	0	1	12	1	0	0	28	135	12	0	42.0487	0	0
0.164929	UL	16	4	0	1	12	1	0	0	7	135	12	0	50.2491	0	0
0.165929	UL	16	5	0	1	12	1	0	0	7	135	12	0	50.2491	0	0
0.166929	UL	16	6	0	1	12	1	0	0	28	80	12	0	44.6382	0	0
0.166929	UL	16	6	0	1	12	1	0	0	28	80	12	0	44.6382	0	0
0.166929	UL	16	6	0	1	12	1	0	0	7	52	12	0	52.9418	0	0
0.167929	UL	16	7	0	1	12	1	0	0	28	135	12	0	42.0487	0	0
0.167929	UL	16	7	0	1	12	1	0	0	28	135	12	0	42.0487	0	0
0.168929	UL	16	8	0	1	12	1	0	0	28	135	12	0	42.0487	0	0
0.169929	UL	16	9	0	1	12	1	0	0	28	135	12	0	42.0487	0	0
0.170929	UL	17	0	0	1	12	1	0	0	3	52	12	0	62.0864	0	0
0.170929	UL	17	0	0	1	12	1	0	0	3	52	12	0	62.0864	0	0
0.170929	UL	17	0	0	1	12	1	0	0	30	52	12	0	61.6129	0	0
0.170929	UL	17	0	0	1	12	1	0	0	30	52	12	0	61.6129	0	0
0.170929	UL	17	0	0	1	12	1	0	0	5	24	12	0	49.5571	0	0
0.171929	UL	17	1	0	1	12	1	0	0	4	52	12	0	57.3277	0	0
0.171929	UL	17	1	0	1	12	1	0	0	4	52	12	0	57.3277	0	0
0.171929	UL	17	1	0	1	12	1	0	0	2	80	12	0	24.6749	0	0
0.171929	UL	17	1	0	1	12	1	0	0	2	80	12	0	24.6749	0	0
0.172929	UL	17	2	0	1	12	1	0	0	28	52	12	0	46.6017	0	0
0.172929	UL	17	2	0	1	12	1	0	0	2	80	12	0	24.8209	0	0
0.172929	UL	17	2	0	1	12	1	0	0	2	80	12	0	24.8209	0	0
0.173929	UL	17	3	0	1	12	1	0	0	2	135	12	0	22.5361	0	0
0.173929	UL	17	3	0	1	12	1	0	0	2	135	12	0	22.5361	0	0
0.174929	UL	17	4	0	1	12	1	0	0	10	52	12	0	55.769	0	0
0.174929	UL	17	4	0	1	12	1	0	0	10	52	12	0	55.769	0	0
0.174929	UL	17	4	0	1	12	1	0	0	2	80	12	0	24.6749	0	0
0.174929	UL	17	4	0	1	12	1	0	0	2	80	12	0	24.6749	0	0
0.175929	UL	17	5	0	1	12	1	0	0	2	135	12	0	22.5361	0	0
0.175929	UL	17	5	0	1	12	1	0	0	2	135	12	0	22.5361	0	0
0.176929	UL	17	6	0	1	12	1	0	0	11	52	12	0	48.9772	0	0
0.176929	UL	17	6	0	1	12	1	0	0	11	52	12	0	48.9772	0	0
0.176929	UL	17	6	0	1	12	1	0	0	3	24	12	0	64.8602	0	0
0.176929	UL	17	6	0	1	12	1	0	0	3	24	12	0	64.8602	0	0
0.176929	UL	17	6	0	1	12	1	0	0	30	52	12	0	61.6129	0	0
0.176929	UL	17	6	0	1	12	1	0	0	30	52	12	0	61.6129	0	0
0.177929	UL	17	7	0	1	12	1	0	0	4	135	12	0	52.9917	0	0
0.177929	UL	17	7	0	1	12	1	0	0	4	135	12	0	52.9917	0	0
0.178929	UL	17	8	0	1	12	1	0	0	3	24	12	0	64.8602	0	0
0.178929	UL	17	8	0	1	12	1	0	0	3	24	12	0	64.8602	0	0
0.178929	UL	17	8	0	1	12	1	0	0	4	107	12	0	54.0787	0	0
0.178929	UL	17	8	0	1	12	1	0	0	4	107	12	0	54.0787	0	0
0.179929	UL	17	9	0	1	12	1	0	0	3	135	12	0	58.9248	0	0
0.179929	UL	17	9	0	1	12	1	0	0	3	135	12	0	58.9248	0	0
0.180929	UL	18	0	0	1	12	1	0	0	10	135	12	0	50.9232	0	0
0.180929	UL	18	0	0	1	12	1	0	0	10	135	12	0	50.9232	0	0
0.181929	UL	18	1	0	1	12	1	0	0	10	135	12	0	50.9232	0	0
0.181929	UL	18	1	0	1	12	1	0	0	10	135	12	0	50.9232	0	0
0.182929	UL	18	2	0	1	12	1	0	0	10	135	12	0	50.9232	0	0
0.182929	UL	18	2	0	1	12	1	0	0	10	135	12	0	50.9232	0	0
0.183929	UL	18	3	0	1	12	1	0	0	10	135	12	0	50.9232	0	0
0.183929	UL	18	3	0	1	12	1	0	0	10	135	12	0	50.9232	0	0
0.184929	UL	18	4	0	1	12	1	0	0	5	52	12	0	45.9682	0	0
0.184929	UL	18	4	0	1	12	1	0	0	5	52	12	0	45.9682	0	0
0.184929	UL	18	4	0	1	12	1	0	0	11	24	12	0	56.2322	0	0
0.184929	UL	18	4	0	1	12	1	0	0	11	24	12	0	56.2322	0	0
0.184929	UL	18	4	0	1	12	1	0	0	10	52	12	0	55.1558	0	0
0.185929	UL	18	5	0	1	12	1	0	0	11	135	12	0	46.4189	0	0
0.185929	UL	18	5	0	1	12	1	0	0	11	135	12	0	46.4189	0	0
0.186929	UL	18	6	0	1	12	1	0	0	10	135	12	0	50.9232	0	0
0.187929	UL	18	7	0	1	12	1	0	0	10	135	12	0	50.9232	0	0
0.188929	UL	18	8	0	1	12	1	0	0	10	135	12	0	50.9232	0	0
0.189929	UL	18	9	0	1	12	1	0	0	11	135	12	0	46.4189	0	0
0.189929	UL	18	9	0	1	12	1	0	0	11	135	12	0	46.4189	0	0
0.190929	UL	19	0	0	1	12	1	0	0	5	107	12	0	43.3183	0	0
0.190929	UL	19	0	0	1	12	1	0	0	5	107	12	0	43.3183	0	0
0.190929	UL	19	0	0	1	12	1	0	0	11	24	12	0	56.2322	0	0
0.190929	UL	19	0	0	1	12	1	0	0	11	24	12	0	56.2322	0	0
0.191929	UL	19	1	0	1	12	1	0	0	9	52	12	0	42.7261	0	0
0.191929	UL	19	1	0	1	12	1	0	0	9	52	12	0	42.7261	0	0
0.191929	UL	19	1	0	1	12	1	0	0	11	80	12	0	50.0161	0	0
0.191929	UL	19	1	0	1	12	1	0	0	11	80	12	0	50.0161	0	0
0.192929	UL	19	2	0	1	12	1	0	0	11	135	12	0	46.4189	0	0
0.193929	UL	19	3	0	1	12	1	0	0	6	52	12	0	54.4607	0	0
0.193929	UL	19	3	0	1	12	1	0	0	6	52	12	0	54.4607	0	0
0.193929	UL	19	3	0	1	12	1	0	0	4	24	12	0	59.7202	0	0
0.193929	UL	19	3	0	1	12	1	0	0	3	24	12	0	64.8602	0	0
0.193929	UL	19	3	0	1	12	1	0	0	3	24	12	0	64.8602	0	0
0.193929	UL	19	3	0	1	12	1	0	0	11	24	12	0	56.2322	0	0
0.194929	UL	19	4	0	1	12	1	0	0	13	52	12	0	50.6799	0	0
0.194929	UL	19	4	0	1	12	1	0	0	13	52	12	0	50.6799	0	0
0.194929	UL	19	4	0	1	12	1	0	0	3	80	12	0	60.5714	0	0
0.194929	UL	19	4	0	1	12	1	0	0	3	80	12	0	60.5714	0	0
0.195929	UL	19	5	0	1	12	1	0	0	11	80	12	0	50.0161	0	0
0.195929	UL	19	5	0	1	12	1	0	0	3	52	12	0	62.0864	0	0
0.195929	UL	19	5	0	1	12	1	0	0	3	52	12	0	62.0864	0	0
0.196929	UL	19	6	0	1	12	1	0	0	11	52	12	0	52.5143	0	0
0.196929	UL	19	6	0	1	12	1	0	0	3	80	12	0	60.5714	0	0
0.196929	UL	19	6	0	1	12	1	0	0	3	80	12	0	60.5714	0	0
0.197929	UL	19	7	0	1	12	1	0	0	9	135	12	0	38.4584	0	0
0.197929	UL	19	7	0	1	12	1	0	0	9	135	12	0	38.4584	0	0
0.198929	UL	19	8	0	1	12	1	0	0	9	135	12	0	38.4584	0	0
0.198929	UL	19	8	0	1	12	1	0	0	9	135	12	0	38.4584	0	0
0.199929	UL	19	9	0	1	12	1	0	0	9	135	12	0	38.4584	0	0
0.199929	UL	19	9	0	1	12	1	0	0	9	135	12	0	38.4584	0	0
0.200929	UL	20	0	0	1	12	1	0	0	9	135	12	0	38.4584	0	0
0.200929	UL	20	0	0	1	12	1	0	0	9	135	12	0	38.4584	0	0
0.201929	UL	20	1	0	1	12	1	0	0	16	24	12	0	63.1415	0	0
0.201929	UL	20	1	0	1	12	1	0	0	16	24	12	0	63.1415	0	0
0.201929	UL	20	1	0	1	12	1	0	0	17	24	12	0	56.0069	0	0
0.201929	UL	20	1	0	1	12	1	0	0	17	24	12	0	56.0069	0	0
0.201929	UL	20	1	0	1	12	1	0	0	20	24	12	0	44.3198	0	0
0.201929	UL	20	1	0	1	12	1	0	0	20	24	12	0	44.3198	0	0
0.201929	UL	20	1	0	1	12	1	0	0	9	52	12	0	41.831	0	0
0.202929	UL	20	2	0	1	12	1	0	0	13	135	12	0	45.6624	0	0
0.202929	UL	20	2	0	1	12	1	0	0	13	135	12	0	45.6624	0	0
0.203929	UL	20	3	0	1	12	1	0	0	9	135	12	0	38.4584	0	0
0.204929	UL	20	4	0	1	12	1	0	0	9	135	12	0	38.4584	0	0
0.205929	UL	20	5	0	1	12	1	0	0	16	24	12	0	63.4805	0	0
0.205929	UL	20	5	0	1	12	1	0	0	16	24	12	0	63.4805	0	0
0.205929	UL	20	5	0	1	12	1	0	0	9	107	12	0	39.3388	0	0
0.206929	UL	20	6	0	1	12	1	0	0	13	135	12	0	45.6624	0	0
0.206929	UL	20	6	0	1	12	1	0	0	13	135	12	0	45.6624	0	0
0.207929	UL	20	7	0	1	12	1	0	0	19	52	12	0	43.2475	0	0
0.207929	UL	20	7	0	1	12	1	0	0	19	52	12	0	43.2475	0	0
0.207929	UL	20	7	0	1	12	1	0	0	18	52	12	0	67.9771	0	0
0.207929	UL	20	7	0	1	12	1	0	0	18	52	12	0	67.9771	0	0
0.207929	UL	20	7	0	1	12	1	0	0	13	24	12	0	53.9855	0	0
0.208929	UL	20	8	0	1	12	1	0	0	13	135	12	0	45.6624	0	0
0.209929	UL	20	9	0	1	12	1	0	0	6	80	12	0	50.191	0	0
0.209929	UL	20	9	0	1	12	1	0	0	6	80	12	0	50.191	0	0
0.209929	UL	20	9	0	1	12	1	0	0	13	52	12	0	50.6799	0	0
0.210929	UL	21	0	0	1	12	1	0	0	6	135	12	0	49.3221	0	0
0.210929	UL	21	0	0	1	12	1	0	0	6	135	12	0	49.3221	0	0
0.211929	UL	21	1	0	1	12	1	0	0	3	24	12	0	64.8602	0	0
0.211929	UL	21	1	0	1	12	1	0	0	6	107	12	0	50.8761	0	0
0.211929	UL	21	1	0	1	12	1	0	0	6	107	12	0	50.8761	0	0
0.212929	UL	21	2	0	1	12	1	0	0	14	24	12	0	31.7619	0	0
0.212929	UL	21	2	0	1	12	1	0	0	14	24	12	0	31.7619	0	0
0.212929	UL	21	2	0	1	12	1	0	0	1	52	12	0	51.9009	0	0
0.212929	UL	21	2	0	1	12	1	0	0	1	52	12	0	51.9009	0	0
0.212929	UL	21	2	0	1	12	1	0	0	2	52	12	0	26.6324	0	0
0.212929	UL	21	2	0	1	12	1	0	0	2	52	12	0	26.6324	0	0
0.213929	UL	21	3	0	1	12	1	0	0	16	80	12	0	58.543	0	0
0.213929	UL	21	3	0	1	12	1	0	0	16	80	12	0	58.543	0	0
0.213929	UL	21	3	0	1	12	1	0	0	14	52	12	0	31.6586	0	0
0.213929	UL	21	3	0	1	12	1	0	0	14	52	12	0	31.6586	0	0
0.214929	UL	21	4	0	1	12	1	0	0	16	135	12	0	56.156	0	0
0.214929	UL	21	4	0	1	12	1	0	0	16	135	12	0	56.156	0	0
0.215929	UL	21	5	0	1	12	1	0	0	6	135	12	0	49.3221	0	0
0.216929	UL	21	6	0	1	12	1	0	0	16	107	12	0	57.2092	0	0
0.216929	UL	21	6	0	1	12	1	0	0	16	107	12	0	57.2092	0	0
0.216929	UL	21	6	0	1	12	1	0	0	6	24	12	0	57.5273	0	0
0.217929	UL	21	7	0	1	12	1	0	0	16	135	12	0	56.156	0	0
