time(s)	cellId	rnti	lcid	packetSize	delay(s)
17.782	2	28	3	335	0.0164736
17.787	2	1	3	429	0.0186896
17.792	2	30	3	58	0.0320086
17.797	2	5	3	97	0.0248586
17.812	2	24	3	33	0.00829956
17.861	2	28	3	335	0.0164736
17.915	2	1	3	429	0.0176896
17.94	2	28	3	335	0.0164736
17.953	2	5	3	97	0.0148586
17.977	2	22	3	309	0.0163026
17.988	2	16	3	486	0.0179806
18.019	2	28	3	335	0.0164736
18.044	2	1	3	429	0.0176896
18.071	2	4	3	186	0.0157866
18.075	2	15	3	139	0.0147256
18.098	2	28	3	335	0.0164736
18.119	2	5	3	97	0.0148586
18.173	2	1	3	429	0.0176896
18.177	2	28	3	335	0.0164736
18.256	2	28	3	335	0.0164736
18.285	2	5	3	97	0.0148586
18.302	2	1	3	429	0.0176896
18.335	2	28	3	335	0.0164736
18.414	2	28	3	335	0.0164736
18.431	2	1	3	429	0.0176896
18.451	2	5	3	97	0.0148586
18.473	2	26	3	270	0.0150356
18.493	2	28	3	335	0.0164736
18.56	2	1	3	429	0.0176896
18.572	2	28	3	335	0.0164736
18.58	2	24	3	33	0.00829956
18.609	2	23	3	52	0.0142486
18.617	2	5	3	97	0.0148586
18.633	2	22	3	309	0.0163026
18.651	2	28	3	335	0.0164736
18.654	2	15	3	139	0.0147256
18.659	2	27	3	228	0.0151156
18.689	2	1	3	429	0.0176896
18.699	2	29	3	389	0.0164986
18.727	2	21	3	476	0.0171976
18.73	2	28	3	335	0.0164736
18.783	2	5	3	97	0.0148586
18.809	2	28	3	335	0.0164736
18.815	2	18	3	447	0.0183656
18.819	2	1	3	429	0.0186896
18.874	2	2	3	494	0.0175246
18.888	2	28	3	335	0.0164736
18.936	2	3	3	369	0.0166216
18.947	2	1	3	429	0.0176896
18.949	2	5	3	97	0.0148586
18.967	2	28	3	335	0.0164736
19.046	2	28	3	335	0.0164736
19.076	2	1	3	429	0.0176896
19.115	2	5	3	97	0.0148586
19.125	2	28	3	335	0.0164736
19.204	2	28	3	335	0.0164736
19.209	2	1	3	429	0.0216896
19.233	2	7	3	438	0.0172376
19.235	2	15	3	139	0.0167256
19.283	2	28	3	335	0.0164736
19.284	2	5	3	97	0.0178586
19.29	2	25	3	473	0.0206556
19.293	2	22	3	309	0.0203026
19.334	2	1	3	429	0.0176896
19.348	2	24	3	33	0.00829956
19.362	2	28	3	335	0.0164736
19.365	2	17	3	195	0.0158176
19.375	2	30	3	58	0.0150086
19.407	2	13	3	286	0.0158596
19.441	2	28	3	335	0.0164736
19.448	2	5	3	97	0.0158586
19.463	2	1	3	429	0.0176896
19.515	2	20	3	252	0.0158436
19.52	2	28	3	335	0.0164736
19.592	2	1	3	429	0.0176896
19.599	2	28	3	335	0.0164736
19.613	2	5	3	97	0.0148586
19.623	2	14	3	333	0.0165136
19.678	2	28	3	335	0.0164736
19.721	2	1	3	429	0.0176896
19.757	2	28	3	335	0.0164736
19.767	2	9	3	476	0.0194966
19.779	2	5	3	97	0.0148586
19.812	2	15	3	139	0.0147256
19.85	2	1	3	429	0.0176896
19.863	2	11	3	356	0.0181406
19.935	2	19	3	368	0.0166466
19.945	2	5	3	97	0.0148586
19.946	2	22	3	309	0.0173026
19.979	2	1	3	429	0.0176896
20.035	2	8	3	81	0.0146946
20.108	2	1	3	429	0.0176896
20.115	2	5	3	97	0.0188586
20.116	2	24	3	33	0.00829956
20.237	2	1	3	429	0.0176896
20.277	2	5	3	97	0.0148586
20.341	2	12	3	313	0.0163546
20.366	2	1	3	429	0.0176896
20.371	2	18	3	447	0.0233656
20.391	2	15	3	139	0.0147256
20.443	2	5	3	97	0.0148586
20.495	2	1	3	429	0.0176896
20.601	2	22	3	309	0.0163026
20.609	2	5	3	97	0.0148586
20.624	2	1	3	429	0.0176896
20.7	2	7	3	438	0.0172376
20.753	2	1	3	429	0.0176896
20.775	2	5	3	97	0.0148586
20.806	2	3	3	369	0.0166216
20.882	2	1	3	429	0.0176896
20.884	2	24	3	33	0.00829956
20.906	2	23	3	52	0.0142486
20.941	2	5	3	97	0.0148586
20.946	2	16	3	486	0.0179806
20.961	2	17	3	195	0.0158176
20.97	2	15	3	139	0.0147256
20.975	2	30	3	58	0.0150086
21.011	2	1	3	429	0.0176896
21.053	2	4	3	186	0.0157866
21.107	2	5	3	97	0.0148586
21.14	2	1	3	429	0.0176896
21.257	2	22	3	309	0.0163026
21.269	2	1	3	429	0.0176896
21.271	2	20	3	252	0.0208436
21.276	2	5	3	97	0.0178586
21.319	2	10	3	497	0.0171106
21.349	2	6	3	247	0.0159366
21.398	2	1	3	429	0.0176896
21.439	2	5	3	97	0.0148586
21.506	2	26	3	270	0.0150356
21.527	2	1	3	429	0.0176896
21.549	2	15	3	139	0.0147256
21.605	2	5	3	97	0.0148586
21.652	2	24	3	33	0.00829956
21.656	2	1	3	429	0.0176896
21.679	2	25	3	473	0.0176556
21.771	2	5	3	97	0.0148586
21.785	2	1	3	429	0.0176896
21.914	2	1	3	429	0.0176896
21.919	2	22	3	309	0.0223026
21.925	2	18	3	447	0.0263656
21.937	2	5	3	97	0.0148586
22.043	2	1	3	429	0.0176896
22.103	2	5	3	97	0.0148586
22.128	2	15	3	139	0.0147256
22.167	2	7	3	438	0.0172376
22.172	2	1	3	429	0.0176896
22.269	2	5	3	97	0.0148586
22.301	2	1	3	429	0.0176896
22.337	2	27	3	228	0.0151156
22.396	2	14	3	333	0.0165136
22.405	2	29	3	389	0.0164986
22.42	2	24	3	33	0.00829956
22.43	2	1	3	429	0.0176896
22.437	2	5	3	97	0.0168586
22.559	2	1	3	429	0.0176896
22.564	2	17	3	195	0.0228176
22.569	2	22	3	309	0.0163026
22.575	2	30	3	58	0.0150086
22.601	2	5	3	97	0.0148586
22.605	2	2	3	494	0.0175246
22.676	2	3	3	369	0.0166216
22.688	2	1	3	429	0.0176896
22.707	2	15	3	139	0.0147256
22.747	2	19	3	368	0.0166466
22.767	2	5	3	97	0.0148586
22.817	2	1	3	429	0.0176896
22.875	2	8	3	81	0.0146946
22.933	2	5	3	97	0.0148586
22.946	2	1	3	429	0.0176896
23.017	2	20	3	252	0.0158436
23.075	2	1	3	429	0.0176896
23.099	2	5	3	97	0.0148586
23.188	2	24	3	33	0.00829956
23.204	2	1	3	429	0.0176896
23.205	2	23	3	52	0.0162486
23.225	2	22	3	309	0.0163026
23.237	2	13	3	286	0.0168596
23.265	2	5	3	97	0.0148586
23.286	2	15	3	139	0.0147256
23.333	2	1	3	429	0.0176896
23.358	2	21	3	476	0.0171976
23.431	2	5	3	97	0.0148586
23.462	2	1	3	429	0.0176896
23.469	2	18	3	447	0.0193656
23.591	2	1	3	429	0.0176896
23.598	2	5	3	97	0.0158586
23.634	2	7	3	438	0.0172376
23.72	2	1	3	429	0.0176896
23.763	2	5	3	97	0.0148586
23.849	2	1	3	429	0.0176896
23.865	2	15	3	139	0.0147256
23.881	2	22	3	309	0.0163026
23.904	2	16	3	486	0.0179806
23.929	2	5	3	97	0.0148586
23.956	2	24	3	33	0.00829956
23.978	2	1	3	429	0.0176896
24.035	2	4	3	186	0.0157866
24.071	2	25	3	473	0.0176556
24.095	2	5	3	97	0.0148586
24.107	2	1	3	429	0.0176896
24.153	2	17	3	195	0.0158176
24.175	2	30	3	58	0.0150086
24.236	2	1	3	429	0.0176896
24.261	2	5	3	97	0.0148586
24.365	2	1	3	429	0.0176896
24.382	2	12	3	313	0.0163546
24.427	2	5	3	97	0.0148586
24.444	2	15	3	139	0.0147256
24.494	2	1	3	429	0.0176896
24.537	2	22	3	309	0.0163026
24.54	2	26	3	270	0.0160356
24.546	2	3	3	369	0.0166216
24.593	2	5	3	97	0.0148586
24.623	2	1	3	429	0.0176896
24.656	2	9	3	476	0.0174966
24.724	2	24	3	33	0.00829956
24.752	2	1	3	429	0.0176896
24.759	2	5	3	97	0.0148586
24.768	2	20	3	252	0.0158436
24.78	2	11	3	356	0.0161406
24.881	2	1	3	429	0.0176896
24.925	2	5	3	97	0.0148586
25.01	2	1	3	429	0.0176896
25.02	2	18	3	447	0.0193656
25.023	2	15	3	139	0.0147256
25.091	2	5	3	97	0.0148586
25.101	2	7	3	438	0.0172376
25.139	2	1	3	429	0.0176896
25.169	2	14	3	333	0.0165136
25.193	2	22	3	309	0.0163026
25.257	2	5	3	97	0.0148586
25.268	2	1	3	429	0.0176896
25.397	2	1	3	429	0.0176896
25.423	2	5	3	97	0.0148586
25.492	2	24	3	33	0.00829956
25.5	2	23	3	52	0.0142486
25.526	2	1	3	429	0.0176896
25.546	2	10	3	497	0.0171106
25.559	2	19	3	368	0.0166466
25.569	2	6	3	247	0.0159366
25.589	2	5	3	97	0.0148586
25.602	2	15	3	139	0.0147256
25.655	2	1	3	429	0.0176896
25.715	2	8	3	81	0.0146946
25.749	2	17	3	195	0.0158176
25.755	2	5	3	97	0.0148586
25.775	2	30	3	58	0.0150086
25.784	2	1	3	429	0.0176896
25.849	2	22	3	309	0.0163026
25.913	2	1	3	429	0.0176896
25.921	2	5	3	97	0.0148586
26.015	2	27	3	228	0.0151156
26.042	2	1	3	429	0.0176896
26.087	2	5	3	97	0.0148586
26.111	2	29	3	389	0.0164986
26.171	2	1	3	429	0.0176896
26.182	2	15	3	139	0.0157256
26.253	2	5	3	97	0.0148586
26.26	2	24	3	33	0.00829956
26.3	2	1	3	429	0.0176896
26.336	2	2	3	494	0.0175246
26.416	2	3	3	369	0.0166216
26.419	2	5	3	97	0.0148586
26.429	2	1	3	429	0.0176896
26.463	2	25	3	473	0.0176556
26.505	2	22	3	309	0.0163026
26.519	2	20	3	252	0.0158436
26.558	2	1	3	429	0.0176896
26.568	2	7	3	438	0.0172376
26.575	2	18	3	447	0.0233656
26.585	2	5	3	97	0.0148586
26.687	2	1	3	429	0.0176896
26.751	2	5	3	97	0.0148586
26.76	2	15	3	139	0.0147256
26.816	2	1	3	429	0.0176896
26.862	2	16	3	486	0.0179806
26.917	2	5	3	97	0.0148586
26.945	2	1	3	429	0.0176896
27.017	2	4	3	186	0.0157866
27.028	2	24	3	33	0.00829956
27.066	2	13	3	286	0.0168596
27.074	2	1	3	429	0.0176896
27.085	2	5	3	97	0.0168586
27.161	2	22	3	309	0.0163026
27.203	2	1	3	429	0.0176896
27.249	2	5	3	97	0.0148586
27.332	2	1	3	429	0.0176896
27.339	2	15	3	139	0.0147256
27.345	2	17	3	195	0.0158176
27.375	2	30	3	58	0.0150086
27.415	2	5	3	97	0.0148586
27.461	2	1	3	429	0.0176896
27.572	2	26	3	270	0.0150356
27.581	2	5	3	97	0.0148586
27.59	2	1	3	429	0.0176896
27.719	2	1	3	429	0.0176896
27.747	2	5	3	97	0.0148586
27.796	2	24	3	33	0.00829956
27.797	2	23	3	52	0.0142486
27.817	2	22	3	309	0.0163026
27.848	2	1	3	429	0.0176896
27.913	2	5	3	97	0.0148586
27.918	2	15	3	139	0.0147256
27.942	2	14	3	333	0.0165136
27.977	2	1	3	429	0.0176896
27.991	2	21	3	476	0.0191976
28.035	2	7	3	438	0.0172376
28.079	2	5	3	97	0.0148586
28.106	2	1	3	429	0.0176896
28.12	2	18	3	447	0.0173656
28.235	2	1	3	429	0.0176896
28.246	2	5	3	97	0.0158586
28.27	2	20	3	252	0.0158436
28.286	2	3	3	369	0.0166216
28.364	2	1	3	429	0.0176896
28.373	2	19	3	368	0.0186466
28.411	2	5	3	97	0.0148586
28.423	2	12	3	313	0.0163546
28.473	2	22	3	309	0.0163026
28.493	2	1	3	429	0.0176896
28.5	2	15	3	139	0.0177256
28.555	2	8	3	81	0.0146946
28.564	2	24	3	33	0.00829956
28.577	2	5	3	97	0.0148586
28.622	2	1	3	429	0.0176896
28.743	2	5	3	97	0.0148586
28.751	2	1	3	429	0.0176896
28.855	2	25	3	473	0.0176556
28.88	2	1	3	429	0.0176896
28.909	2	5	3	97	0.0148586
28.941	2	17	3	195	0.0158176
28.975	2	30	3	58	0.0150086
29.009	2	1	3	429	0.0176896
29.075	2	5	3	97	0.0148586
29.076	2	15	3	139	0.0147256
29.129	2	22	3	309	0.0163026
29.138	2	1	3	429	0.0176896
29.241	2	5	3	97	0.0148586
29.267	2	1	3	429	0.0176896
29.332	2	24	3	33	0.00829956
29.396	2	1	3	429	0.0176896
29.407	2	5	3	97	0.0148586
29.502	2	7	3	438	0.0172376
29.525	2	1	3	429	0.0176896
29.547	2	9	3	476	0.0174966
29.573	2	5	3	97	0.0148586
29.654	2	1	3	429	0.0176896
29.656	2	15	3	139	0.0157256
29.671	2	18	3	447	0.0173656
29.693	2	27	3	228	0.0151156
29.699	2	11	3	356	0.0161406
29.739	2	5	3	97	0.0148586
29.773	2	10	3	497	0.0171106
29.783	2	1	3	429	0.0176896
29.788	2	22	3	309	0.0193026
29.796	2	6	3	247	0.0229366
29.82	2	16	3	486	0.0179806
29.822	2	29	3	389	0.0214986
29.905	2	5	3	97	0.0148586
29.912	2	1	3	429	0.0176896
29.999	2	4	3	186	0.0157866
30.021	2	20	3	252	0.0158436
30.041	2	1	3	429	0.0176896
30.068	2	2	3	494	0.0185246
30.071	2	5	3	97	0.0148586
30.094	2	23	3	52	0.0142486
30.1	2	24	3	33	0.00829956
30.156	2	3	3	369	0.0166216
30.17	2	1	3	429	0.0176896
30.234	2	15	3	139	0.0147256
30.237	2	5	3	97	0.0148586
30.299	2	1	3	429	0.0176896
30.403	2	5	3	97	0.0148586
30.428	2	1	3	429	0.0176896
30.441	2	22	3	309	0.0163026
30.537	2	17	3	195	0.0158176
30.557	2	1	3	429	0.0176896
30.569	2	5	3	97	0.0148586
30.575	2	30	3	58	0.0150086
30.605	2	26	3	270	0.0150356
30.686	2	1	3	429	0.0176896
30.715	2	14	3	333	0.0165136
30.735	2	5	3	97	0.0148586
30.815	2	1	3	429	0.0176896
30.817	2	15	3	139	0.0187256
30.868	2	24	3	33	0.00829956
30.894	2	13	3	286	0.0158596
30.901	2	5	3	97	0.0148586
30.944	2	1	3	429	0.0176896
30.969	2	7	3	438	0.0172376
31.067	2	5	3	97	0.0148586
31.073	2	1	3	429	0.0176896
31.097	2	22	3	309	0.0163026
31.183	2	19	3	368	0.0166466
31.202	2	1	3	429	0.0176896
31.222	2	18	3	447	0.0173656
31.233	2	5	3	97	0.0148586
31.247	2	25	3	473	0.0176556
31.331	2	1	3	429	0.0176896
31.392	2	15	3	139	0.0147256
31.395	2	8	3	81	0.0146946
31.399	2	5	3	97	0.0148586
31.46	2	1	3	429	0.0176896
31.565	2	5	3	97	0.0148586
31.589	2	1	3	429	0.0176896
31.636	2	24	3	33	0.00829956
31.718	2	1	3	429	0.0176896
31.731	2	5	3	97	0.0148586
31.753	2	22	3	309	0.0163026
31.772	2	20	3	252	0.0158436
31.847	2	1	3	429	0.0176896
31.897	2	5	3	97	0.0148586
31.971	2	15	3	139	0.0147256
31.976	2	1	3	429	0.0176896
32.026	2	3	3	369	0.0166216
32.063	2	5	3	97	0.0148586
32.105	2	1	3	429	0.0176896
32.133	2	17	3	195	0.0158176
32.175	2	30	3	58	0.0150086
32.229	2	5	3	97	0.0148586
32.234	2	1	3	429	0.0176896
32.391	2	23	3	52	0.0142486
32.395	2	5	3	97	0.0148586
32.404	2	24	3	33	0.00829956
32.409	2	22	3	309	0.0163026
32.436	2	7	3	438	0.0172376
32.464	2	12	3	313	0.0163546
32.55	2	15	3	139	0.0147256
32.561	2	5	3	97	0.0148586
32.62	2	21	3	476	0.0171976
32.727	2	5	3	97	0.0148586
32.773	2	18	3	447	0.0173656
32.78	2	16	3	486	0.0199806
32.893	2	5	3	97	0.0148586
32.981	2	4	3	186	0.0157866
33.059	2	5	3	97	0.0148586
33.065	2	22	3	309	0.0163026
33.129	2	15	3	139	0.0147256
33.172	2	24	3	33	0.00829956
33.225	2	5	3	97	0.0148586
33.371	2	27	3	228	0.0151156
33.391	2	5	3	97	0.0148586
33.488	2	14	3	333	0.0165136
33.523	2	20	3	252	0.0158436
33.526	2	29	3	389	0.0194986
33.557	2	5	3	97	0.0148586
33.639	2	25	3	473	0.0176556
33.645	2	26	3	270	0.0220356
33.708	2	15	3	139	0.0147256
33.721	2	22	3	309	0.0163026
33.723	2	5	3	97	0.0148586
33.729	2	17	3	195	0.0158176
33.775	2	30	3	58	0.0150086
33.798	2	2	3	494	0.0175246
33.889	2	5	3	97	0.0148586
33.897	2	3	3	369	0.0176216
33.903	2	7	3	438	0.0172376
33.94	2	24	3	33	0.00829956
33.995	2	19	3	368	0.0166466
34.002	2	10	3	497	0.0191106
34.013	2	6	3	247	0.0199366
34.055	2	5	3	97	0.0148586
34.221	2	5	3	97	0.0148586
34.235	2	8	3	81	0.0146946
34.287	2	15	3	139	0.0147256
34.324	2	18	3	447	0.0173656
34.377	2	22	3	309	0.0163026
34.387	2	5	3	97	0.0148586
34.438	2	9	3	476	0.0174966
34.553	2	5	3	97	0.0148586
34.618	2	11	3	356	0.0161406
34.688	2	23	3	52	0.0142486
34.708	2	24	3	33	0.00829956
34.719	2	5	3	97	0.0148586
34.723	2	13	3	286	0.0158596
34.866	2	15	3	139	0.0147256
34.885	2	5	3	97	0.0148586
35.033	2	22	3	309	0.0163026
35.051	2	5	3	97	0.0148586
35.217	2	5	3	97	0.0148586
35.274	2	20	3	252	0.0158436
35.325	2	17	3	195	0.0158176
35.37	2	7	3	438	0.0172376
35.377	2	30	3	58	0.0170086
35.383	2	5	3	97	0.0148586
35.445	2	15	3	139	0.0147256
35.476	2	24	3	33	0.00829956
35.549	2	5	3	97	0.0148586
35.689	2	22	3	309	0.0163026
35.715	2	5	3	97	0.0148586
35.736	2	16	3	486	0.0179806
35.766	2	3	3	369	0.0166216
35.875	2	18	3	447	0.0173656
35.881	2	5	3	97	0.0148586
35.963	2	4	3	186	0.0157866
36.024	2	15	3	139	0.0147256
36.031	2	25	3	473	0.0176556
36.047	2	5	3	97	0.0148586
36.213	2	5	3	97	0.0148586
36.244	2	24	3	33	0.00829956
36.261	2	14	3	333	0.0165136
36.345	2	22	3	309	0.0163026
36.379	2	5	3	97	0.0148586
36.505	2	12	3	313	0.0163546
36.545	2	5	3	97	0.0148586
36.603	2	15	3	139	0.0147256
36.671	2	26	3	270	0.0150356
36.711	2	5	3	97	0.0148586
36.807	2	19	3	368	0.0166466
36.837	2	7	3	438	0.0172376
36.877	2	5	3	97	0.0148586
36.921	2	17	3	195	0.0158176
36.975	2	30	3	58	0.0150086
36.985	2	23	3	52	0.0142486
37.001	2	22	3	309	0.0163026
37.012	2	24	3	33	0.00829956
37.025	2	20	3	252	0.0158436
37.043	2	5	3	97	0.0148586
37.049	2	27	3	228	0.0151156
37.075	2	8	3	81	0.0146946
37.182	2	15	3	139	0.0147256
37.209	2	5	3	97	0.0148586
37.229	2	29	3	389	0.0164986
37.251	2	21	3	476	0.0171976
37.375	2	5	3	97	0.0148586
37.426	2	18	3	447	0.0173656
37.529	2	2	3	494	0.0175246
37.541	2	5	3	97	0.0148586
37.636	2	3	3	369	0.0166216
37.657	2	22	3	309	0.0163026
37.707	2	5	3	97	0.0148586
37.761	2	15	3	139	0.0147256
37.78	2	24	3	33	0.00829956
37.873	2	5	3	97	0.0148586
38.039	2	5	3	97	0.0148586
38.205	2	5	3	97	0.0148586
38.227	2	10	3	497	0.0171106
38.233	2	6	3	247	0.0199366
38.304	2	7	3	438	0.0172376
38.313	2	22	3	309	0.0163026
38.34	2	15	3	139	0.0147256
38.371	2	5	3	97	0.0148586
38.423	2	25	3	473	0.0176556
38.517	2	17	3	195	0.0158176
38.537	2	5	3	97	0.0148586
38.548	2	24	3	33	0.00829956
38.552	2	13	3	286	0.0158596
38.575	2	30	3	58	0.0150086
38.694	2	16	3	486	0.0179806
38.703	2	5	3	97	0.0148586
38.776	2	20	3	252	0.0158436
38.869	2	5	3	97	0.0148586
38.919	2	15	3	139	0.0147256
38.945	2	4	3	186	0.0157866
38.969	2	22	3	309	0.0163026
38.978	2	18	3	447	0.0183656
39.034	2	14	3	333	0.0165136
39.035	2	5	3	97	0.0148586
39.201	2	5	3	97	0.0148586
39.282	2	23	3	52	0.0142486
39.316	2	24	3	33	0.00829956
39.329	2	9	3	476	0.0174966
39.367	2	5	3	97	0.0148586
39.498	2	15	3	139	0.0147256
39.507	2	3	3	369	0.0176216
39.533	2	5	3	97	0.0148586
39.537	2	11	3	356	0.0161406
39.62	2	19	3	368	0.0176466
39.625	2	22	3	309	0.0163026
39.699	2	5	3	97	0.0148586
39.704	2	26	3	270	0.0150356
39.771	2	7	3	438	0.0172376
39.865	2	5	3	97	0.0148586
39.915	2	8	3	81	0.0146946
40.031	2	5	3	97	0.0148586
40.077	2	15	3	139	0.0147256
40.084	2	24	3	33	0.00829956
40.113	2	17	3	195	0.0158176
40.175	2	30	3	58	0.0150086
40.197	2	5	3	97	0.0148586
40.281	2	22	3	309	0.0163026
40.363	2	5	3	97	0.0148586
40.528	2	18	3	447	0.0173656
40.529	2	5	3	97	0.0148586
40.534	2	20	3	252	0.0228436
40.546	2	12	3	313	0.0163546
40.656	2	15	3	139	0.0147256
40.695	2	5	3	97	0.0148586
40.727	2	27	3	228	0.0151156
40.815	2	25	3	473	0.0176556
40.852	2	24	3	33	0.00829956
40.861	2	5	3	97	0.0148586
40.937	2	22	3	309	0.0163026
40.938	2	29	3	389	0.0194986
41.027	2	5	3	97	0.0148586
41.193	2	5	3	97	0.0148586
41.235	2	15	3	139	0.0147256
41.239	2	7	3	438	0.0182376
41.26	2	2	3	494	0.0175246
41.359	2	5	3	97	0.0148586
41.376	2	3	3	369	0.0166216
41.579	2	23	3	52	0.0142486
41.593	2	22	3	309	0.0163026
41.62	2	24	3	33	0.00829956
41.652	2	16	3	486	0.0179806
41.709	2	17	3	195	0.0158176
41.775	2	30	3	58	0.0150086
41.807	2	14	3	333	0.0165136
41.814	2	15	3	139	0.0147256
41.882	2	21	3	476	0.0171976
41.927	2	4	3	186	0.0157866
42.079	2	18	3	447	0.0173656
42.249	2	22	3	309	0.0163026
42.278	2	20	3	252	0.0158436
42.381	2	13	3	286	0.0158596
42.388	2	24	3	33	0.00829956
42.393	2	15	3	139	0.0147256
42.431	2	19	3	368	0.0166466
42.449	2	6	3	247	0.0159366
42.454	2	10	3	497	0.0171106
42.705	2	7	3	438	0.0172376
42.737	2	26	3	270	0.0150356
42.755	2	8	3	81	0.0146946
42.905	2	22	3	309	0.0163026
42.972	2	15	3	139	0.0147256
43.156	2	24	3	33	0.00829956
43.207	2	25	3	473	0.0176556
43.246	2	3	3	369	0.0166216
43.305	2	17	3	195	0.0158176
43.375	2	30	3	58	0.0150086
43.551	2	15	3	139	0.0147256
43.561	2	22	3	309	0.0163026
43.63	2	18	3	447	0.0173656
43.876	2	23	3	52	0.0142486
43.924	2	24	3	33	0.00829956
44.029	2	20	3	252	0.0158436
44.13	2	15	3	139	0.0147256
44.172	2	7	3	438	0.0172376
44.217	2	22	3	309	0.0163026
44.22	2	9	3	476	0.0174966
44.405	2	27	3	228	0.0151156
44.456	2	11	3	356	0.0161406
44.58	2	14	3	333	0.0165136
44.589	2	12	3	313	0.0183546
44.61	2	16	3	486	0.0179806
44.641	2	29	3	389	0.0164986
44.692	2	24	3	33	0.00829956
44.709	2	15	3	139	0.0147256
44.873	2	22	3	309	0.0163026
44.901	2	17	3	195	0.0158176
44.909	2	4	3	186	0.0157866
44.975	2	30	3	58	0.0150086
44.991	2	2	3	494	0.0175246
45.116	2	3	3	369	0.0166216
45.181	2	18	3	447	0.0173656
45.243	2	19	3	368	0.0166466
45.288	2	15	3	139	0.0147256
45.46	2	24	3	33	0.00829956
45.529	2	22	3	309	0.0163026
45.595	2	8	3	81	0.0146946
45.599	2	25	3	473	0.0176556
45.639	2	7	3	438	0.0172376
45.77	2	26	3	270	0.0150356
45.78	2	20	3	252	0.0158436
45.867	2	15	3	139	0.0147256
46.173	2	23	3	52	0.0142486
46.185	2	22	3	309	0.0163026
46.21	2	13	3	286	0.0158596
46.228	2	24	3	33	0.00829956
46.446	2	15	3	139	0.0147256
46.497	2	17	3	195	0.0158176
46.513	2	21	3	476	0.0171976
46.575	2	30	3	58	0.0150086
46.669	2	6	3	247	0.0159366
46.681	2	10	3	497	0.0171106
46.732	2	18	3	447	0.0173656
46.841	2	22	3	309	0.0163026
46.986	2	3	3	369	0.0166216
46.996	2	24	3	33	0.00829956
47.025	2	15	3	139	0.0147256
47.106	2	7	3	438	0.0172376
47.353	2	14	3	333	0.0165136
47.497	2	22	3	309	0.0163026
47.531	2	20	3	252	0.0158436
47.568	2	16	3	486	0.0179806
47.604	2	15	3	139	0.0147256
47.764	2	24	3	33	0.00829956
47.891	2	4	3	186	0.0157866
47.991	2	25	3	473	0.0176556
48.055	2	19	3	368	0.0166466
48.083	2	27	3	228	0.0151156
48.093	2	17	3	195	0.0158176
48.153	2	22	3	309	0.0163026
48.175	2	30	3	58	0.0150086
48.183	2	15	3	139	0.0147256
48.283	2	18	3	447	0.0173656
48.347	2	29	3	389	0.0164986
48.435	2	8	3	81	0.0146946
48.47	2	23	3	52	0.0142486
48.532	2	24	3	33	0.00829956
48.573	2	7	3	438	0.0172376
48.628	2	12	3	313	0.0163546
48.722	2	2	3	494	0.0175246
48.762	2	15	3	139	0.0147256
48.803	2	26	3	270	0.0150356
48.809	2	22	3	309	0.0163026
48.856	2	3	3	369	0.0166216
49.111	2	9	3	476	0.0174966
49.282	2	20	3	252	0.0158436
49.3	2	24	3	33	0.00829956
49.341	2	15	3	139	0.0147256
49.375	2	11	3	356	0.0161406
49.465	2	22	3	309	0.0163026
49.689	2	17	3	195	0.0158176
49.775	2	30	3	58	0.0150086
49.834	2	18	3	447	0.0173656
49.92	2	15	3	139	0.0147256
50.04	2	7	3	438	0.0172376
50.045	2	13	3	286	0.0218596
50.068	2	24	3	33	0.00829956
50.121	2	22	3	309	0.0163026
50.127	2	14	3	333	0.0175136
50.383	2	25	3	473	0.0176556
50.499	2	15	3	139	0.0147256
50.526	2	16	3	486	0.0179806
50.726	2	3	3	369	0.0166216
50.767	2	23	3	52	0.0142486
50.777	2	22	3	309	0.0163026
50.836	2	24	3	33	0.00829956
50.867	2	19	3	368	0.0166466
50.875	2	4	3	186	0.0177866
50.889	2	6	3	247	0.0159366
50.908	2	10	3	497	0.0171106
51.033	2	20	3	252	0.0158436
51.078	2	15	3	139	0.0147256
51.144	2	21	3	476	0.0171976
51.275	2	8	3	81	0.0146946
51.285	2	17	3	195	0.0158176
51.375	2	30	3	58	0.0150086
51.385	2	18	3	447	0.0173656
51.433	2	22	3	309	0.0163026
51.507	2	7	3	438	0.0172376
51.604	2	24	3	33	0.00829956
51.657	2	15	3	139	0.0147256
51.761	2	27	3	228	0.0151156
51.836	2	26	3	270	0.0150356
52.053	2	29	3	389	0.0164986
52.089	2	22	3	309	0.0163026
52.236	2	15	3	139	0.0147256
52.372	2	24	3	33	0.00829956
52.453	2	2	3	494	0.0175246
52.596	2	3	3	369	0.0166216
52.669	2	12	3	313	0.0163546
52.745	2	22	3	309	0.0163026
52.775	2	25	3	473	0.0176556
52.784	2	20	3	252	0.0158436
52.815	2	15	3	139	0.0147256
52.881	2	17	3	195	0.0158176
52.899	2	14	3	333	0.0165136
52.936	2	18	3	447	0.0173656
52.974	2	7	3	438	0.0172376
52.975	2	30	3	58	0.0150086
53.064	2	23	3	52	0.0142486
53.14	2	24	3	33	0.00829956
53.394	2	15	3	139	0.0147256
53.401	2	22	3	309	0.0163026
53.484	2	16	3	486	0.0179806
53.679	2	19	3	368	0.0166466
53.855	2	4	3	186	0.0157866
53.868	2	13	3	286	0.0158596
53.908	2	24	3	33	0.00829956
53.973	2	15	3	139	0.0147256
54.002	2	9	3	476	0.0174966
54.057	2	22	3	309	0.0163026
54.115	2	8	3	81	0.0146946
