time(s)	cellId	rnti	lcid	packetSize	delay(s)
0.921029	2	22	3	19	0.00295714
0.947029	2	28	3	44	0.00295714
0.953029	2	28	3	127	0.00295714
0.954029	2	28	3	127	0.00295714
0.955029	2	28	3	45	0.00295714
1.00703	2	1	3	44	0.00295714
1.01303	2	1	3	127	0.00295714
1.01403	2	1	3	127	0.00295714
1.01503	2	1	3	127	0.00295714
1.01603	2	1	3	14	0.00295714
1.01703	2	5	3	44	0.00295714
1.02303	2	5	3	57	0.00295714
1.02603	2	28	3	44	0.00295714
1.03203	2	28	3	127	0.00295714
1.03303	2	28	3	127	0.00295714
1.03403	2	28	3	45	0.00295714
1.10503	2	28	3	44	0.00295714
1.11103	2	28	3	127	0.00295714
1.11203	2	28	3	127	0.00295714
1.11303	2	28	3	45	0.00295714
1.13603	2	1	3	44	0.00295714
1.14203	2	1	3	127	0.00295714
1.14303	2	1	3	127	0.00295714
1.14403	2	1	3	127	0.00295714
1.14503	2	1	3	14	0.00295714
1.18103	2	5	3	44	0.00295714
1.18403	2	28	3	44	0.00295714
1.18703	2	5	3	57	0.00295714
1.19003	2	28	3	127	0.00295714
1.19103	2	28	3	127	0.00295714
1.19203	2	28	3	45	0.00295714
1.26303	2	28	3	44	0.00295714
1.26503	2	1	3	44	0.00295714
1.26903	2	28	3	127	0.00295714
1.27003	2	28	3	127	0.00295714
1.27103	2	28	3	45	0.00295714
1.27203	2	1	3	99	0.00295714
1.27303	2	1	3	127	0.00295714
1.27403	2	1	3	127	0.00295714
1.27603	2	1	3	42	0.00295714
1.28003	2	15	3	44	0.00295714
1.28603	2	15	3	99	0.00295714
1.34203	2	28	3	44	0.00295714
1.34703	2	5	3	44	0.00295714
1.34803	2	28	3	127	0.00295714
1.34903	2	28	3	127	0.00295714
1.35003	2	28	3	45	0.00295714
1.35303	2	5	3	57	0.00295714
1.39403	2	1	3	44	0.00295714
1.40003	2	1	3	127	0.00295714
1.40103	2	1	3	127	0.00295714
1.40203	2	1	3	127	0.00295714
1.40303	2	1	3	14	0.00295714
1.42103	2	28	3	44	0.00295714
1.42703	2	28	3	127	0.00295714
1.42803	2	28	3	127	0.00295714
1.42903	2	28	3	45	0.00295714
1.50003	2	28	3	44	0.00295714
1.50603	2	28	3	127	0.00295714
1.50703	2	28	3	127	0.00295714
1.50803	2	28	3	45	0.00295714
1.51303	2	5	3	44	0.00295714
1.51903	2	5	3	57	0.00295714
1.52303	2	1	3	44	0.00295714
1.52903	2	1	3	127	0.00295714
1.53003	2	1	3	127	0.00295714
1.53103	2	1	3	127	0.00295714
1.53203	2	1	3	14	0.00295714
1.56903	2	22	3	44	0.00295714
1.57503	2	22	3	127	0.00295714
1.57603	2	22	3	127	0.00295714
1.57703	2	22	3	19	0.00295714
1.57903	2	28	3	44	0.00295714
1.58503	2	28	3	127	0.00295714
1.58603	2	28	3	127	0.00295714
1.58703	2	28	3	45	0.00295714
1.62003	2	7	3	44	0.00295714
1.62603	2	7	3	127	0.00295714
1.62703	2	7	3	127	0.00295714
1.62803	2	7	3	127	0.00295714
1.62903	2	7	3	23	0.00295714
1.65203	2	1	3	44	0.00295714
1.65803	2	28	3	44	0.00295714
1.65803	2	1	3	72	0.00295714
1.65903	2	1	3	127	0.00295714
1.66003	2	1	3	127	0.00295714
1.66103	2	1	3	69	0.00295714
1.66403	2	28	3	127	0.00295714
1.66503	2	28	3	127	0.00295714
1.66603	2	28	3	45	0.00295714
1.67903	2	5	3	44	0.00295714
1.68403	2	24	3	35	0.00295714
